Cmdline: /system/bin/simpleperf record --app com.example.openxcpro.debug --add-meta-info app_type=debuggable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 --add-meta-info app_type=debuggable -f 400 --duration 95
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 63564
Event count: 255784272155

Overhead  Sample  Command                      Pid    Tid    Shared Object                                                                                                                     Symbol
0.00%     1       DefaultDispatch              15948  16007  [JIT app cache]                                                                                                                   kotlin.coroutines.CombinedContext.fold
0.00%     1       Okio Watchdog                15948  16081  [JIT app cache]                                                                                                                   java.util.concurrent.locks.LockSupport.park
0.00%     1       DefaultDispatch              15948  16007  [JIT app cache]                                                                                                                   kotlinx.coroutines.scheduling.CoroutineScheduler$Worker.getNextParkedWorker
0.00%     1       Worker 4                     15948  16066  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+5eb188]
0.00%     1       pi.xcpro.com.au              15948  16116  /apex/com.android.art/lib64/libart.so                                                                                             art::mirror::Class::IsSubClass(art::ObjPtr<art::mirror::Class>)
0.00%     1       Worker 4                     15948  16066  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+5afb1c]
0.00%     1       Worker 4                     15948  16066  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+6c1468]
0.00%     1       DefaultDispatch              15948  16094  [JIT app cache]                                                                                                                   kotlinx.coroutines.channels.ChannelSegment.setElementLazy
0.00%     1       DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   java.lang.Number.<init>
0.00%     1       DefaultDispatch              15948  16007  [JIT app cache]                                                                                                                   kotlinx.coroutines.scheduling.CoroutineScheduler$Worker.beforeTask
0.00%     1       Worker 1                     15948  16105  /apex/com.android.art/lib64/libart.so                                                                                             art::ArtMethod* art::jni::JniIdManager::DecodeGenericId<art::ArtMethod>(unsigned long)
0.00%     1       Worker 4                     15948  16066  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+5b5cd0]
0.00%     1       DefaultDispatch              15948  16007  /apex/com.android.art/lib64/libart.so                                                                                             art::ArtMethod::GetShorty(unsigned int*)
0.00%     1       DefaultDispatch              15948  15971  /apex/com.android.art/lib64/libart.so                                                                                             artAllocStringObjectTLAB
0.00%     1       ResourceLoaderT              15948  15991  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+4cb134]
0.00%     1       DefaultDispatch              15948  16004  [JIT app cache]                                                                                                                   com.example.xcpro.livefollow.data.session.CurrentApiLiveFollowSessionGateway$uploadPilotPosition$2.invokeSuspend
0.00%     1       Worker 1                     15948  16063  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+6264c0]
0.00%     1       DefaultDispatch              15948  16001  [JIT app cache]                                                                                                                   kotlinx.coroutines.android.HandlerContext.isDispatchNeeded
0.00%     1       Worker 1                     15948  16105  /apex/com.android.art/lib64/libart.so                                                                                             void art::Monitor::Lock<(art::LockReason)1>(art::Thread*)
0.00%     1       DefaultDispatch              15948  15998  [JIT app cache]                                                                                                                   java.lang.ThreadLocal.-$$Nest$fgetthreadLocalHashCode
0.00%     1       Worker 1                     15948  16107  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+83bf6c]
0.00%     1       DefaultDispatch              15948  16004  [JIT app cache]                                                                                                                   jdk.internal.util.Preconditions.checkIndex
0.00%     1       DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   android.location.Location.setLatitude
0.00%     1       DefaultDispatch              15948  15971  [JIT app cache]                                                                                                                   kotlinx.coroutines.DispatchedTask.handleFatalException$kotlinx_coroutines_core
0.00%     1       DefaultDispatch              15948  15971  [JIT app cache]                                                                                                                   com.example.xcpro.sensors.domain.CalculateFlightMetricsRuntime.execute
0.00%     1       DefaultDispatch              15948  16094  [JIT app cache]                                                                                                                   kotlinx.coroutines.internal.DispatchedContinuation.takeState$kotlinx_coroutines_core
0.00%     1       DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   kotlin.Result.isFailure-impl
0.00%     1       DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   java.lang.AbstractStringBuilder.ensureCapacityInternal
0.00%     1       DefaultDispatch              15948  15972  [JIT app cache]                                                                                                                   kotlinx.coroutines.channels.BufferedChannel$receiveCatching$1.invokeSuspend
0.00%     2       binder:15948_3               15948  15963  /system/lib64/libbinder.so                                                                                                        android::Parcel::readFileDescriptor() const
0.00%     1       DefaultDispatch              15948  16092  [JIT app cache]                                                                                                                   kotlin.coroutines.CoroutineContext$DefaultImpls.plus$lambda$0
0.00%     1       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   com.example.xcpro.sensors.domain.SpeedToFlyCalculator.findBestSpeed
0.00%     1       DefaultDispatch              15948  15971  [JIT app cache]                                                                                                                   kotlinx.coroutines.channels.BufferedChannel.access$prepareReceiverForSuspension
0.00%     1       DefaultDispatch              15948  15971  [JIT app cache]                                                                                                                   kotlin.ranges.RangesKt___RangesKt.coerceAtLeast
0.00%     1       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   java.util.ArrayList$ListItr.previous
0.00%     1       DefaultDispatch              15948  16062  /apex/com.android.art/lib64/libart.so                                                                                             art::Unsafe_getLongVolatile(_JNIEnv*, _jobject*, _jobject*, long) (.__uniq.319429422067363160645159987129209045680)
0.00%     1       ResourceLoaderT              15948  15991  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+8ff310]
0.00%     1       DefaultDispatch              15948  15972  [JIT app cache]                                                                                                                   kotlinx.coroutines.scheduling.CoroutineScheduler$Worker.idleReset
0.00%     1       Worker 1                     15948  16063  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+5b2e5c]
0.00%     1       DefaultDispatch              15948  15998  /apex/com.android.art/lib64/libart.so                                                                                             __aarch64_cas8_acq_rel
0.00%     1       Worker 4                     15948  16066  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+64935c]
0.00%     1       Worker 4                     15948  16066  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+64c5e4]
0.00%     1       DefaultDispatch              15948  15973  [JIT app cache]                                                                                                                   kotlinx.coroutines.channels.ChannelResult$Companion.success-JP2dKIU
0.00%     1       DefaultDispatch              15948  16007  [JIT app cache]                                                                                                                   kotlinx.coroutines.flow.FlowKt__MergeKt$mapLatest$1.invokeSuspend
0.00%     1       DefaultDispatch              15948  15972  [JIT app cache]                                                                                                                   java.lang.ThreadLocal$ThreadLocalMap.getEntry
0.00%     1       DefaultDispatch              15948  16001  [JIT app cache]                                                                                                                   kotlinx.coroutines.flow.ReadonlyStateFlow.getValue
0.00%     1       DefaultDispatch              15948  16007  [JIT app cache]                                                                                                                   kotlinx.coroutines.channels.BufferedChannel.onReceiveDequeued
0.00%     1       Worker 4                     15948  16066  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+5b97e8]
0.00%     1       DefaultDispatch              15948  16001  [JIT app cache]                                                                                                                   kotlin.collections.CollectionsKt__MutableCollectionsJVMKt.sortWith
0.00%     1       DefaultDispatch              15948  16003  /apex/com.android.art/lib64/libart.so                                                                                             art::Mutex::ExclusiveUnlock(art::Thread*)
0.00%     1       Worker 1                     15948  16063  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+64c41c]
0.00%     1       RenderThread                 15948  15978  /system/lib64/libhwui.so                                                                                                          skgpu::ganesh::StrokeRectOp::(anonymous namespace)::AAStrokeRectOp::visitProxies(std::__1::function<void (GrSurfaceProxy*, skgpu::Mipmapped)> const&) const (.__uniq.91195498870744400974371906956417644396)
0.00%     1       DefaultDispatch              15948  16094  [JIT app cache]                                                                                                                   kotlinx.coroutines.JobSupport.removeNode$kotlinx_coroutines_core
0.00%     1       DefaultDispatch              15948  16007  [JIT app cache]                                                                                                                   kotlinx.coroutines.CancellableContinuationImpl.getParentHandle
0.00%     1       DefaultDispatch              15948  16005  [JIT app cache]                                                                                                                   com.example.xcpro.vario.VarioServiceManager$startCollection$1$1.invokeSuspend
0.00%     1       DefaultDispatch              15948  16007  [JIT app cache]                                                                                                                   kotlinx.coroutines.flow.FlowKt__ZipKt$nullArrayFactory$1.invoke
0.00%     1       DefaultDispatch              15948  16005  /apex/com.android.art/lib64/libart.so                                                                                             art::Thread_currentThread(_JNIEnv*, _jclass*) (.__uniq.300150332875289415499171563183413458937)
0.00%     1       DefaultDispatch              15948  15972  [JIT app cache]                                                                                                                   kotlin.collections.AbstractMutableList.<init>
0.00%     1       Worker 3                     15948  16065  /apex/com.android.art/lib64/libart.so                                                                                             art::JNIEnvExt::PushFrame(int)
0.00%     1       DefaultDispatch              15948  16004  [JIT app cache]                                                                                                                   kotlinx.coroutines.CancellableContinuationImpl.resumeImpl$default
0.00%     1       DefaultDispatch              15948  16006  /apex/com.android.art/lib64/libopenjdk.so                                                                                         Math_pow
0.00%     1       Worker 2                     15948  16064  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+654cd4]
0.00%     1       DefaultDispatch              15948  16005  [JIT app cache]                                                                                                                   android.os.Message.setAsynchronous
0.00%     1       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   kotlin.collections.CollectionsKt__CollectionsKt.getLastIndex
0.00%     1       Worker 4                     15948  16066  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+64c41c]
0.00%     1       DefaultDispatch              15948  16004  [JIT app cache]                                                                                                                   kotlin.collections.builders.ListBuilder.<init>
0.00%     1       DefaultDispatch              15948  15998  [JIT app cache]                                                                                                                   kotlinx.coroutines.CancellableContinuationImpl.completeResume
0.00%     1       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   kotlin.sequences.FilteringSequence.<init>
0.00%     1       Worker 1                     15948  16063  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+8d905c]
0.00%     1       DefaultDispatch              15948  15971  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                    scudo::Allocator<scudo::AndroidNormalConfig, &(scudo_malloc_postinit)>::allocate(unsigned long, scudo::Chunk::Origin, unsigned long, bool)
0.00%     1       DefaultDispatch              15948  15972  [vdso]                                                                                                                            __kernel_gettimeofday
0.00%     1       DefaultDispatch              15948  16094  /apex/com.android.art/lib64/libart.so                                                                                             art::interpreter::ArtInterpreterToCompiledCodeBridge(art::Thread*, art::ArtMethod*, art::ShadowFrame*, unsigned short, art::JValue*)
0.00%     1       com.example.openxcpro.debug  15948  15948  [JIT app cache]                                                                                                                   kotlinx.coroutines.channels.BufferedChannel.receiveCatching-JP2dKIU
0.00%     1       Worker 4                     15948  16066  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+89cb70]
0.00%     1       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   com.example.xcpro.sensors.FlightCalculationHelpers.addLocationToHistory
0.00%     1       Worker 4                     15948  16066  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+89cb04]
0.00%     1       Worker 1                     15948  16105  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+89cbc8]
0.00%     1       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   com.example.xcpro.glider.SpeedBoundsMs.getMaxMs
0.00%     1       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   java.util.concurrent.atomic.AtomicLongFieldUpdater$CASUpdater.getAndAdd
0.00%     1       DefaultDispatch              15948  15998  [JIT app cache]                                                                                                                   java.util.TimSort.countRunAndMakeAscending
0.00%     1       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   com.example.xcpro.glider.PolarCalculator.sinkMs
0.00%     1       DefaultDispatch              15948  16062  /apex/com.android.art/lib64/libart.so                                                                                             art::Unsafe_compareAndSwapLong(_JNIEnv*, _jobject*, _jobject*, long, long, long) (.__uniq.319429422067363160645159987129209045680)
0.00%     1       DefaultDispatch              15948  16092  [JIT app cache]                                                                                                                   kotlinx.coroutines.channels.ChannelSegment.retrieveElement$kotlinx_coroutines_core
0.00%     1       DefaultDispatch              15948  16004  [JIT app cache]                                                                                                                   kotlinx.coroutines.CancellableContinuationImpl.getExceptionalResult$kotlinx_coroutines_core
0.00%     1       DefaultDispatch              15948  15998  [JIT app cache]                                                                                                                   kotlinx.coroutines.internal.ThreadContextKt.updateThreadContext
0.00%     1       Worker 1                     15948  16113  /apex/com.android.art/lib64/libart.so                                                                                             void art::StackVisitor::WalkStack<(art::StackVisitor::CountTransitions)0>(bool)
0.00%     1       DefaultDispatch              15948  16005  [JIT app cache]                                                                                                                   kotlinx.coroutines.JobKt__JobKt.invokeOnCompletion$default
0.00%     1       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   kotlinx.coroutines.flow.StateFlowSlot.access$get_state$p
0.00%     1       DefaultDispatch              15948  16005  [JIT app cache]                                                                                                                   kotlinx.coroutines.flow.FlowKt__TransformKt$runningFold$1$1$emit$1.<init>
0.00%     1       DefaultDispatch              15948  16004  [JIT app cache]                                                                                                                   kotlin.collections.IndexedValue.getIndex
0.00%     1       Worker 1                     15948  16105  /apex/com.android.art/lib64/libart.so                                                                                             art::(anonymous namespace)::CheckAttachedThread(char const*) (.__uniq.99033978352804627313491551960229047428)
0.00%     1       Worker 1                     15948  16107  /apex/com.android.art/lib64/libart.so                                                                                             art::(anonymous namespace)::CheckMethodArguments(art::JavaVMExt*, art::ArtMethod*, unsigned int*) (.__uniq.245181933781456475607640333933569312899.llvm.1694572829681438071)
0.00%     1       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   kotlinx.coroutines.flow.StateFlowImpl.setValue
0.00%     1       Worker 3                     15948  16065  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+89d274]
0.00%     1       DefaultDispatch              15948  16092  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                    scudo::Allocator<scudo::AndroidNormalConfig, &(scudo_malloc_postinit)>::allocate(unsigned long, scudo::Chunk::Origin, unsigned long, bool)
0.00%     1       DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   kotlinx.coroutines.channels.BufferedChannel.access$updateCellSend
0.00%     1       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   kotlin.collections.builders.ListBuilder$Itr.hasNext
0.00%     1       DefaultDispatch              15948  16006  [JIT app cache]                                                                                                                   java.lang.Integer.numberOfLeadingZeros
0.00%     1       DefaultDispatch              15948  16062  [JIT app cache]                                                                                                                   java.lang.Thread.isVirtual
0.00%     1       DefaultDispatch              15948  15973  [JIT app cache]                                                                                                                   kotlinx.coroutines.channels.BufferedChannel.receiveCatching-JP2dKIU$suspendImpl
0.00%     1       DefaultDispatch              15948  16005  [JIT app cache]                                                                                                                   kotlinx.coroutines.channels.BufferedChannel.getSendersAndCloseStatus$volatile$FU
0.00%     1       Worker 1                     15948  16103  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+61dff0]
0.00%     1       Worker 1                     15948  16075  /apex/com.android.art/lib64/libart.so                                                                                             art::(anonymous namespace)::CheckJNI::NewObjectV(_JNIEnv*, _jclass*, _jmethodID*, std::__va_list) (.__uniq.99033978352804627313491551960229047428.llvm.12386659457840031734)
0.00%     1       DefaultDispatch              15948  16004  [JIT app cache]                                                                                                                   java.lang.Double.compareTo
0.00%     1       DefaultDispatch              15948  16062  [JIT app cache]                                                                                                                   java.util.AbstractCollection.<init>
0.00%     1       DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   java.lang.AbstractStringBuilder.<init>
0.00%     1       DefaultDispatch              15948  15971  [JIT app cache]                                                                                                                   java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl.getAndAdd
0.00%     1       DefaultDispatch              15948  16094  [JIT app cache]                                                                                                                   android.os.PerfettoTrackEventExtra$Builder.setCounter
0.00%     1       Worker 4                     15948  16066  /apex/com.android.art/lib64/libart.so                                                                                             art_quick_lock_object
0.00%     1       Worker 3                     15948  16065  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+5dd840]
0.00%     1       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   kotlinx.coroutines.internal.LockFreeLinkedListNode.access$finishAdd
0.00%     1       DefaultDispatch              15948  16004  [JIT app cache]                                                                                                                   java.util.Arrays$ArrayList.size
0.00%     1       Worker 4                     15948  16066  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+89cbe0]
0.00%     1       binder:15948_2               15948  15962  /system/lib64/libutils.so                                                                                                         android::VectorImpl::editItemLocation(unsigned long)
0.00%     1       DefaultDispatch              15948  15973  [JIT app cache]                                                                                                                   kotlinx.coroutines.internal.LockFreeLinkedListNode.finishAdd
0.00%     1       DefaultDispatch              15948  16094  /apex/com.android.art/lib64/libart.so                                                                                             art::BuildGenericJniFrameVisitor::Visit()
0.00%     1       DefaultDispatch              15948  16092  /apex/com.android.art/lib64/libart.so                                                                                             art::mirror::Object* art::gc::Heap::AllocObjectWithAllocator<true, false, art::VoidFunctor>(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned long, art::gc::AllocatorType, art::VoidFunctor const&)::'lambda'()::operator()() const
0.00%     1       DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   kotlinx.coroutines.JobNode.dispose
0.00%     1       DefaultDispatch              15948  16007  [JIT app cache]                                                                                                                   com.example.dfcards.filters.Modern3StateKalmanFilter.transpose
0.00%     1       DefaultExecutor              15948  16043  [JIT app cache]                                                                                                                   java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl.valueCheck
0.00%     1       DefaultDispatch              15948  16092  [JIT app cache]                                                                                                                   java.util.AbstractList.<init>
0.00%     1       DefaultDispatch              15948  15973  /apex/com.android.art/lib64/libart.so                                                                                             art::mirror::Object* art::gc::Heap::AllocObjectWithAllocator<true, false, art::VoidFunctor>(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned long, art::gc::AllocatorType, art::VoidFunctor const&)::'lambda'()::operator()() const
0.00%     1       DefaultDispatch              15948  15973  [JIT app cache]                                                                                                                   kotlinx.coroutines.JobCancellingNode.<init>
0.00%     1       Worker 1                     15948  16063  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+86461c]
0.00%     1       DefaultDispatch              15948  16004  [JIT app cache]                                                                                                                   java.lang.AbstractStringBuilder.<init>
0.00%     1       Worker 2                     15948  16064  /apex/com.android.art/lib64/libart.so                                                                                             void art::Monitor::Lock<(art::LockReason)1>(art::Thread*)
0.00%     1       DefaultDispatch              15948  16007  [JIT app cache]                                                                                                                   kotlinx.coroutines.CancellableContinuationImpl.getExceptionalResult$kotlinx_coroutines_core
0.00%     1       DefaultDispatch              15948  16007  [JIT app cache]                                                                                                                   kotlinx.coroutines.internal.DispatchedContinuation.getReusableCancellableContinuation
0.00%     1       DefaultDispatch              15948  15972  /apex/com.android.art/lib64/libopenjdk.so                                                                                         Double_doubleToRawLongBits
0.00%     1       DefaultDispatch              15948  16001  [JIT app cache]                                                                                                                   kotlinx.coroutines.channels.BufferedChannel.access$receiveCatchingOnNoWaiterSuspend-GKJJFZk
0.00%     1       DefaultDispatch              15948  16005  [JIT app cache]                                                                                                                   kotlinx.coroutines.CancellableContinuationImpl.invokeOnCancellation
0.00%     1       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   dalvik.system.VMRuntime.getTargetSdkVersion
0.00%     1       DefaultDispatch              15948  16004  [JIT app cache]                                                                                                                   kotlinx.coroutines.internal.LockFreeLinkedListNode.finishAdd
0.00%     1       DefaultDispatch              15948  15998  [JIT app cache]                                                                                                                   kotlinx.coroutines.JobSupport$addLastAtomic$$inlined$addLastIf$1.prepare
0.00%     1       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   com.example.xcpro.sensors.domain.SensorFrontEnd.deriveVario
0.00%     1       DefaultDispatch              15948  16002  /apex/com.android.art/lib64/libopenjdk.so                                                                                         Double_doubleToRawLongBits
0.00%     1       DefaultDispatch              15948  15972  [JIT app cache]                                                                                                                   kotlinx.coroutines.JobSupport$addLastAtomic$$inlined$addLastIf$1.prepare
0.00%     1       Worker 1                     15948  16075  /apex/com.android.art/lib64/libart.so                                                                                             art_quick_alloc_object_initialized_tlab
0.00%     1       Worker 3                     15948  16065  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+5eb480]
0.00%     1       DefaultDispatch              15948  16001  [JIT app cache]                                                                                                                   com.example.xcpro.livefollow.model.LiveFollowAircraftIdentity.<init>
0.00%     1       DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   kotlinx.coroutines.internal.LockFreeLinkedListNode.isRemoved
0.00%     1       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl.set
0.00%     1       DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   kotlinx.coroutines.scheduling.CoroutineScheduler$Worker.findTask
0.00%     1       DefaultDispatch              15948  16001  [JIT app cache]                                                                                                                   kotlin.collections.builders.ListBuilder.access$getModCount$p$s-2084097795
0.00%     1       Jit thread pool              15948  15955  /apex/com.android.art/lib64/libart.so                                                                                             art::mirror::DexCache::SetResolvedType(art::dex::TypeIndex, art::ObjPtr<art::mirror::Class>)
0.00%     1       Worker 1                     15948  16063  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+89d2f8]
0.00%     1       DefaultDispatch              15948  16092  [JIT app cache]                                                                                                                   jdk.internal.misc.Unsafe.weakCompareAndSetInt
0.00%     1       DefaultDispatch              15948  15971  [JIT app cache]                                                                                                                   java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl.set
0.00%     1       ResourceLoaderT              15948  15991  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                    scudo::Allocator<scudo::AndroidNormalConfig, &(scudo_malloc_postinit)>::deallocate(void*, scudo::Chunk::Origin, unsigned long, unsigned long)
0.00%     1       DefaultDispatch              15948  16094  [JIT app cache]                                                                                                                   kotlinx.coroutines.channels.BufferedChannel.access$updateCellReceive
0.00%     1       RenderThread                 15948  15978  /system/lib64/libgui.so                                                                                                           std::__1::pair<std::__1::__hash_iterator<std::__1::__hash_node<android::sp<android::SurfaceControl>, void*>*>, bool> std::__1::__hash_table<android::sp<android::SurfaceControl>, android::SurfaceComposerClient::SCHash, std::__1::equal_to<android::sp<android::SurfaceControl> >, std::__1::allocator<android::sp<android::SurfaceControl> > >::__emplace_unique_key_args<android::sp<android::SurfaceControl>, android::sp<android::SurfaceControl> const&>(android::sp<android::SurfaceControl> const&, android::sp<android::SurfaceControl> const&)
0.00%     1       DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   kotlinx.coroutines.scheduling.CoroutineScheduler$Worker.runWorker
0.00%     1       DefaultDispatch              15948  16001  [JIT app cache]                                                                                                                   com.example.xcpro.glider.SpeedBoundsMs.getMaxMs
0.00%     1       Profile Saver                15948  15970  /system/lib64/libcutils.so                                                                                                        atrace_get_enabled_tags
0.00%     1       DefaultDispatch              15948  16007  [JIT app cache]                                                                                                                   java.util.DualPivotQuicksort.sort
0.00%     1       DefaultDispatch              15948  15971  /apex/com.android.art/lib64/libart.so                                                                                             art::ArtMethod* art::FindMethodToCall<(art::InvokeType)1>(art::Thread*, art::ArtMethod*, art::ObjPtr<art::mirror::Object>*, art::Instruction const&, bool, bool*)
0.00%     1       Worker 1                     15948  16103  /apex/com.android.art/lib64/libart.so                                                                                             art::(anonymous namespace)::CheckJNI::DeleteRef(char const*, _JNIEnv*, _jobject*, art::IndirectRefKind) (.__uniq.99033978352804627313491551960229047428)
0.00%     1       Worker 2                     15948  16064  /apex/com.android.art/lib64/libart.so                                                                                             art::(anonymous namespace)::ScopedCheck::CheckMethodAndSig(art::ScopedObjectAccess&, _jobject*, _jclass*, _jmethodID*, art::Primitive::Type, art::InvokeType) (.__uniq.99033978352804627313491551960229047428)
0.00%     1       DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   kotlinx.coroutines.DispatchedTaskKt.dispatch
0.00%     1       DefaultDispatch              15948  16092  [JIT app cache]                                                                                                                   kotlinx.coroutines.JobKt__JobKt.ensureActive
